item,itemLabel,count
http://www.wikidata.org/entity/Q2623803,Владимир Осипович Богомолов,2
http://www.wikidata.org/entity/Q2624931,Семён Петрович Бабаевский,2
http://www.wikidata.org/entity/Q707569,Игорь Северянин,2
http://www.wikidata.org/entity/Q700060,Владимир Палей,2
http://www.wikidata.org/entity/Q702032,Сергей Сергеевич Аверинцев,2
http://www.wikidata.org/entity/Q2655647,Ваан Терьян,2
http://www.wikidata.org/entity/Q4098361,Олесь Алексеевич Бузина,2
http://www.wikidata.org/entity/Q4090382,"Бойко, Виктор Сергеевич",2
http://www.wikidata.org/entity/Q722730,Константин Сергеевич Аксаков,2
http://www.wikidata.org/entity/Q724323,Юлиан Семёнов,2
http://www.wikidata.org/entity/Q724343,Владислав Ходасевич,2
http://www.wikidata.org/entity/Q2861548,Аркадий Михайлович Арканов,2
http://www.wikidata.org/entity/Q4242697,"Крыжановский, Андрей Степанович",2
http://www.wikidata.org/entity/Q729983,Рой Александрович Медведев,2
http://www.wikidata.org/entity/Q734874,"Мегре, Владимир Николаевич",2
http://www.wikidata.org/entity/Q724655,Зенон Станиславович Позняк,2
http://www.wikidata.org/entity/Q2993637,"Кагарлицкий, Борис Юльевич",2
http://www.wikidata.org/entity/Q2993820,Михаил Иосифович Веллер,2
http://www.wikidata.org/entity/Q4112729,Владимир Петрович Вишневский,2
http://www.wikidata.org/entity/Q2718475,Владимир Григорьевич Чертков,2
http://www.wikidata.org/entity/Q2995798,"Ластовский, Вацлав Устинович",2
http://www.wikidata.org/entity/Q3202584,Влас Михайлович Дорошевич,2
http://www.wikidata.org/entity/Q738623,"Межелайтис, Эдуардас",2
http://www.wikidata.org/entity/Q737486,Тыну Ыннепалу,2
http://www.wikidata.org/entity/Q737503,Юхан Лийв,2
http://www.wikidata.org/entity/Q4250259,"Кушнер, Александр Семёнович",2
http://www.wikidata.org/entity/Q742659,Николай Иванович Костомаров,2
http://www.wikidata.org/entity/Q893660,Борис Георгиевич Бажанов,2
http://www.wikidata.org/entity/Q4282475,Марта Кетро,2
http://www.wikidata.org/entity/Q4282554,"Мартинайтис, Марцелиюс",2
http://www.wikidata.org/entity/Q4289265,"Меламед, Цаль Айзикович",2
http://www.wikidata.org/entity/Q788215,Леонид Иванович Глебов,2
http://www.wikidata.org/entity/Q760790,Август Альквист,2
http://www.wikidata.org/entity/Q939732,Йосеф Хаим Бренер,2
http://www.wikidata.org/entity/Q3154160,Юлия Александровна Высоцкая,2
http://www.wikidata.org/entity/Q4388615,Кирилл Эмильевич Разлогов,2
http://www.wikidata.org/entity/Q962710,"Пинскер, Леон",2
http://www.wikidata.org/entity/Q4269728,Лев Яковлевич Лурье,2
http://www.wikidata.org/entity/Q4285777,"Махно, Василий Иванович",2
http://www.wikidata.org/entity/Q3308432,Микаэл Налбандян,2
http://www.wikidata.org/entity/Q4284690,Грант Матевосян,2
http://www.wikidata.org/entity/Q910392,Джорджо Щербаненко,2
http://www.wikidata.org/entity/Q3489996,"Ирванец, Александр Васильевич",2
http://www.wikidata.org/entity/Q3504722,"Леви, Владимир Львович",2
http://www.wikidata.org/entity/Q4198540,"Издрык, Юрий Романович",2
http://www.wikidata.org/entity/Q952659,Валентин Фёдорович Булгаков,2
http://www.wikidata.org/entity/Q973270,"Доленга-Мостович, Тадеуш",2
http://www.wikidata.org/entity/Q4293956,Сергей Сергеевич Минаев,2
http://www.wikidata.org/entity/Q981190,Юрий Осипович Домбровский,2
http://www.wikidata.org/entity/Q3609559,Александра Толстая,2
http://www.wikidata.org/entity/Q4309100,"Мушкетик, Юрий Михайлович",2
http://www.wikidata.org/entity/Q982093,Виктор Сергеевич Розов,2
http://www.wikidata.org/entity/Q983507,Самед Вургун,2
http://www.wikidata.org/entity/Q983989,"Загребельный, Павел Архипович",2
http://www.wikidata.org/entity/Q985114,Пётр Петрович Гулак-Артемовский,2
http://www.wikidata.org/entity/Q3792538,Илья Львович Толстой,2
http://www.wikidata.org/entity/Q3692622,Язеп Лёсик,2
http://www.wikidata.org/entity/Q3720123,"Любка, Андрей Степанович",2
http://www.wikidata.org/entity/Q1248105,Алексей Фёдорович Лосев,2
http://www.wikidata.org/entity/Q1137995,"Кречевский, Пётр Антонович",2
http://www.wikidata.org/entity/Q1152362,Лев Львович Толстой,2
http://www.wikidata.org/entity/Q4307894,Мурацан,2
http://www.wikidata.org/entity/Q1345193,Николай Бажан,2
http://www.wikidata.org/entity/Q1155439,Юрий Маркович Нагибин,2
http://www.wikidata.org/entity/Q3735234,Хендрик Адамсон,2
http://www.wikidata.org/entity/Q1637045,Всеволод Анатольевич Чаплин,2
http://www.wikidata.org/entity/Q1650282,Гарегин Нжде,2
http://www.wikidata.org/entity/Q3888799,Антон Носик,2
http://www.wikidata.org/entity/Q1376522,"Рубинштейн, Лев Семёнович",2
http://www.wikidata.org/entity/Q3917650,Михаил Афанасьевич Стельмах,2
http://www.wikidata.org/entity/Q1460719,Владимир Иванович Савченко,2
http://www.wikidata.org/entity/Q1396852,Василий Иванович Лебедев-Кумач,2
http://www.wikidata.org/entity/Q1399327,Ованес Шираз,2
http://www.wikidata.org/entity/Q1399475,Владислав Броневский,2
http://www.wikidata.org/entity/Q4056020,"Авраменко, Валентин Евгеньевич",2
http://www.wikidata.org/entity/Q4056027,"Авраменко, Олег Евгеньевич",2
http://www.wikidata.org/entity/Q1485988,Михаил Саввич Джавахишвили,2
http://www.wikidata.org/entity/Q1706297,Александр Валентинович Вампилов,2
http://www.wikidata.org/entity/Q1711542,"Смуул, Юхан",2
http://www.wikidata.org/entity/Q3955946,"Толстой, Сергей Львович",2
http://www.wikidata.org/entity/Q3981441,Татьяна Львовна Сухотина-Толстая,2
http://www.wikidata.org/entity/Q3997497,Вадим Зеланд,2
http://www.wikidata.org/entity/Q4361635,Вардгес Петросян,2
http://www.wikidata.org/entity/Q4361649,Мариам Петросян,2
http://www.wikidata.org/entity/Q1805456,Александр Моисеевич Городницкий,2
http://www.wikidata.org/entity/Q1822024,Лев Захарович Мехлис,2
http://www.wikidata.org/entity/Q4812655,Дженгиз Дагджи,2
http://www.wikidata.org/entity/Q7349524,Роберт Вистрих,2
http://www.wikidata.org/entity/Q1713908,"Ханон, Юрий",2
http://www.wikidata.org/entity/Q12082911,Виктор Близнец,2
http://www.wikidata.org/entity/Q7943182,Вртанес Папазян,2
http://www.wikidata.org/entity/Q12136307,"Орест, Михаил",2
http://www.wikidata.org/entity/Q4370571,Вера Николаевна Полозкова,2
http://www.wikidata.org/entity/Q5645924,Амо Сагиян,2
http://www.wikidata.org/entity/Q1964037,Валентин Иосифович Гафт,2
http://www.wikidata.org/entity/Q1965416,Диана Сергеевна Арбенина,2
http://www.wikidata.org/entity/Q1965592,"Сергеев-Ценский, Сергей Николаевич",2
http://www.wikidata.org/entity/Q6760992,Мария Владимировна Алёхина,2
http://www.wikidata.org/entity/Q18058656,Алексей Борисович Мозговой,2
http://www.wikidata.org/entity/Q13052140,Арамаис Саакян,2
http://www.wikidata.org/entity/Q60694745,"Губерначук, Сергей Григорьевич",2
http://www.wikidata.org/entity/Q4864,"Касперский, Евгений Валентинович",2
http://www.wikidata.org/entity/Q31226284,"Соболев, Николай Юрьевич",2
http://www.wikidata.org/entity/Q36878,Расул Гамзатович Гамзатов,2
http://www.wikidata.org/entity/Q25997,Иннокентий Фёдорович Анненский,2
http://www.wikidata.org/entity/Q48102,Матвей Васильевич Захаров,2
http://www.wikidata.org/entity/Q60128,Александр Александрович Фадеев,2
http://www.wikidata.org/entity/Q60928,Владимир Всеволодович Мономах,2
http://www.wikidata.org/entity/Q49509,Кондратий Фёдорович Рылеев,2
http://www.wikidata.org/entity/Q51094,Юрий Юлианович Шевчук,2
http://www.wikidata.org/entity/Q54828,Иван Антонович Ефремов,2
http://www.wikidata.org/entity/Q59054,Борис Натанович Стругацкий,2
http://www.wikidata.org/entity/Q249879,"Гринченко, Мария Николаевна",1
http://www.wikidata.org/entity/Q176985,"Эрдман, Николай Робертович",1
http://www.wikidata.org/entity/Q179540,Михаил Константинович Щербаков,1
http://www.wikidata.org/entity/Q173832,"Кульбак, Моисей Соломонович",1
http://www.wikidata.org/entity/Q175694,Иван Петрович Пнин,1
http://www.wikidata.org/entity/Q317397,Узеир Гаджибеков,1
http://www.wikidata.org/entity/Q81445,Салават Юлаев,1
http://www.wikidata.org/entity/Q362828,Александр Трифонович Твардовский,1
http://www.wikidata.org/entity/Q363949,Йонас Басанавичюс,1
http://www.wikidata.org/entity/Q314312,"Фокин, Михаил Михайлович",1
http://www.wikidata.org/entity/Q76865,Станислав Бжозовский,1
http://www.wikidata.org/entity/Q268994,Маргарита Иосифовна Алигер,1
http://www.wikidata.org/entity/Q272849,Чингиз Акифович Абдуллаев,1
http://www.wikidata.org/entity/Q317890,"Флор, Саломон Михайлович",1
http://www.wikidata.org/entity/Q318470,"Арсеньев, Владимир Клавдиевич",1
http://www.wikidata.org/entity/Q326766,Муса Джалиль,1
http://www.wikidata.org/entity/Q366646,"Сууман, Александр",1
http://www.wikidata.org/entity/Q255500,Дин Лин,1
http://www.wikidata.org/entity/Q256327,Ванда Львовна Василевская,1
http://www.wikidata.org/entity/Q86864,Юзеф Косцельский,1
http://www.wikidata.org/entity/Q183382,Людмила Стефановна Петрушевская,1
http://www.wikidata.org/entity/Q183535,Вениамин Борисович Смехов,1
http://www.wikidata.org/entity/Q266783,Вера Николаевна Фигнер,1
http://www.wikidata.org/entity/Q270460,Ольга Владимировна Розанова,1
http://www.wikidata.org/entity/Q112081,Вильгельм Франц Габсбург-Лотарингский,1
http://www.wikidata.org/entity/Q373117,"Шлёцер, Борис де",1
http://www.wikidata.org/entity/Q374362,Николай Платонович Огарёв,1
http://www.wikidata.org/entity/Q376410,"Кицберг, Аугуст",1
http://www.wikidata.org/entity/Q120599,Ежи Путрамент,1
http://www.wikidata.org/entity/Q274324,"Лущевская, Ядвига",1
http://www.wikidata.org/entity/Q333892,Артур Адсон,1
http://www.wikidata.org/entity/Q368956,Коста Хетагуров,1
http://www.wikidata.org/entity/Q331425,Агатон Гиллер,1
http://www.wikidata.org/entity/Q116789,Борис Дмитриевич Парыгин,1
http://www.wikidata.org/entity/Q117114,"Ибрагимов, Абдурашид Гумерович",1
http://www.wikidata.org/entity/Q118263,Алесь Викторович Беляцкий,1
http://www.wikidata.org/entity/Q380506,"Фредро, Александр",1
http://www.wikidata.org/entity/Q333900,"Крейцвальд, Фридрих",1
http://www.wikidata.org/entity/Q334665,Александр Сергеевич Яковлев,1
http://www.wikidata.org/entity/Q378309,Степан Зорян,1
http://www.wikidata.org/entity/Q378333,Ролан Антонович Быков,1
http://www.wikidata.org/entity/Q200478,Леонид Васильевич Николаев,1
http://www.wikidata.org/entity/Q201021,"Кривин, Феликс Давидович",1
http://www.wikidata.org/entity/Q380728,Фёдор Сологуб,1
http://www.wikidata.org/entity/Q337404,Леонид Николаевич Агутин,1
http://www.wikidata.org/entity/Q193674,Анри Труайя,1
http://www.wikidata.org/entity/Q381859,"Савинков, Борис Викторович",1
http://www.wikidata.org/entity/Q381944,Эльдар Александрович Рязанов,1
http://www.wikidata.org/entity/Q126783,"Лахути, Абулькасим Ахмедзаде",1
http://www.wikidata.org/entity/Q127017,Василий Васильевич Верещагин,1
http://www.wikidata.org/entity/Q283654,Мария (Скобцова),1
http://www.wikidata.org/entity/Q382145,Владимир Александрович Крючков,1
http://www.wikidata.org/entity/Q382608,"Суси, Арнольд",1
http://www.wikidata.org/entity/Q384529,Андрес Эхин,1
http://www.wikidata.org/entity/Q385790,Африкан Александрович Шпир,1
http://www.wikidata.org/entity/Q293136,Дина Ильинична Рубина,1
http://www.wikidata.org/entity/Q293156,Людмила Михайловна Алексеева,1
http://www.wikidata.org/entity/Q293186,Дагмар Рубиновна Нормет,1
http://www.wikidata.org/entity/Q295114,"Нимцович, Арон Исаевич",1
http://www.wikidata.org/entity/Q300783,Ааду Хинт,1
http://www.wikidata.org/entity/Q435766,Фёдор Петрович Литке,1
http://www.wikidata.org/entity/Q348899,Феофан Прокопович,1
http://www.wikidata.org/entity/Q216016,Нахум Гольдман,1
http://www.wikidata.org/entity/Q388472,Юзеф Павликовский,1
http://www.wikidata.org/entity/Q400122,Агафангел Ефимович Крымский,1
http://www.wikidata.org/entity/Q401773,Ахмед-бек Агаев,1
http://www.wikidata.org/entity/Q209684,Джон Филд,1
http://www.wikidata.org/entity/Q210662,Q210662,1
http://www.wikidata.org/entity/Q426811,Газарос Агаян,1
http://www.wikidata.org/entity/Q427167,"Некрасов, Виктор Платонович",1
http://www.wikidata.org/entity/Q155183,Константин Сергеевич Бадигин,1
http://www.wikidata.org/entity/Q438409,Энн Артурович Ветемаа,1
http://www.wikidata.org/entity/Q359563,Юстинас Марцинкявичюс,1
http://www.wikidata.org/entity/Q313399,Владимир Александрович Шаталов,1
http://www.wikidata.org/entity/Q313461,Хачатур Аветикович Абовян,1
http://www.wikidata.org/entity/Q430980,"Шевчук, Валерий Александрович",1
http://www.wikidata.org/entity/Q432752,Валерий Николаевич Кубасов,1
http://www.wikidata.org/entity/Q432806,Леэло Тунгал,1
http://www.wikidata.org/entity/Q435569,Всеволод Вячеславович Иванов,1
http://www.wikidata.org/entity/Q311033,Николай Степанович Гумилёв,1
http://www.wikidata.org/entity/Q444969,Алексей Васильевич Кольцов,1
http://www.wikidata.org/entity/Q445845,"Жмиховская, Габриелла Нарциза",1
http://www.wikidata.org/entity/Q152298,Герман Степанович Титов,1
http://www.wikidata.org/entity/Q1977210,Василий Иванович Немирович-Данченко,1
http://www.wikidata.org/entity/Q1977392,Аракел Бабаханян,1
http://www.wikidata.org/entity/Q2028509,"Моряков, Леонид Владимирович",1
http://www.wikidata.org/entity/Q1969208,Святослав Логинов,1
http://www.wikidata.org/entity/Q1970869,Борис Степанович Житков,1
http://www.wikidata.org/entity/Q434555,Георгий Михайлович Гречко,1
http://www.wikidata.org/entity/Q234765,Надежда Яковлевна Мандельштам,1
http://www.wikidata.org/entity/Q353637,Антон Хансен Таммсааре,1
http://www.wikidata.org/entity/Q356423,Рувим Брайнин,1
http://www.wikidata.org/entity/Q357184,Станислав Мацкевич,1
http://www.wikidata.org/entity/Q157176,Владислав Шпильман,1
http://www.wikidata.org/entity/Q454761,"Суходольский, Райнольд",1
http://www.wikidata.org/entity/Q454901,Лариса Антоновна Гениюш,1
http://www.wikidata.org/entity/Q441226,Мария Александровна Гессен,1
http://www.wikidata.org/entity/Q159933,Дмитрий Константинович Кантемир,1
http://www.wikidata.org/entity/Q458017,"Михкельсон, Эне",1
http://www.wikidata.org/entity/Q458215,Лидия Николаевна Сейфуллина,1
http://www.wikidata.org/entity/Q458726,"Гильбоа, Амир",1
http://www.wikidata.org/entity/Q1979331,"Муратов, Павел Павлович",1
http://www.wikidata.org/entity/Q1984215,Таисия Николаевна Повалий,1
http://www.wikidata.org/entity/Q1987331,Леонид Михайлович Млечин,1
http://www.wikidata.org/entity/Q237533,"Эстемирова, Наталья Хусаиновна",1
http://www.wikidata.org/entity/Q1980285,Гурген Маари,1
http://www.wikidata.org/entity/Q1980303,Серо Ханзадян,1
http://www.wikidata.org/entity/Q2072175,Сергей Митрофанович Городецкий,1
http://www.wikidata.org/entity/Q2072622,"Везиров, Наджаф-бек Фатали-бек оглы",1
http://www.wikidata.org/entity/Q2074380,Александр Ширванзаде,1
http://www.wikidata.org/entity/Q464192,Владимир Васильевич Стасов,1
http://www.wikidata.org/entity/Q461336,"Гор, Геннадий Самойлович",1
http://www.wikidata.org/entity/Q1970954,"Симоненко, Василий Андреевич",1
http://www.wikidata.org/entity/Q1974797,Игорь Николаев,1
http://www.wikidata.org/entity/Q1975502,Паруйр Айрикян,1
http://www.wikidata.org/entity/Q2066250,"Кивикас, Альберт",1
http://www.wikidata.org/entity/Q2071068,"Эллан-Блакитный, Василий Михайлович",1
http://www.wikidata.org/entity/Q2072018,Мухаммед Хади,1
http://www.wikidata.org/entity/Q2072051,"Рустамзаде, Сулейман",1
http://www.wikidata.org/entity/Q2037667,Андрей Самойлович Малышко,1
http://www.wikidata.org/entity/Q2038853,Симон Врацян,1
http://www.wikidata.org/entity/Q2042695,Павел Арсеньевич Грабовский,1
http://www.wikidata.org/entity/Q2042717,Славомир Генрихович Адамович,1
http://www.wikidata.org/entity/Q2044543,Нателла Савельевна Болтянская,1
http://www.wikidata.org/entity/Q2081889,Владимир Александрович Яворивский,1
http://www.wikidata.org/entity/Q2088812,Николай Кондратьевич Вороной,1
http://www.wikidata.org/entity/Q2089997,Николай Степанович Винграновский,1
http://www.wikidata.org/entity/Q2091127,Валентин Васильевич Акудович,1
http://www.wikidata.org/entity/Q464207,Эдуард Вильде,1
http://www.wikidata.org/entity/Q467630,Иван Сергеевич Аксаков,1
http://www.wikidata.org/entity/Q467741,Вениамин Александрович Каверин,1
http://www.wikidata.org/entity/Q468067,Владимир Фёдорович Одоевский,1
http://www.wikidata.org/entity/Q468277,Фёдор Александрович Абрамов,1
http://www.wikidata.org/entity/Q468532,Маарья Кангро,1
http://www.wikidata.org/entity/Q465937,Хелла Вуолийоки,1
http://www.wikidata.org/entity/Q2150090,"Тарашкевич, Бронислав Адамович",1
http://www.wikidata.org/entity/Q2166641,"Сапгир, Генрих Вениаминович",1
http://www.wikidata.org/entity/Q2029759,Эдуард Исмаилович Багиров,1
http://www.wikidata.org/entity/Q2031983,Василий Петрович Бобинский,1
http://www.wikidata.org/entity/Q4131904,Гай Юлий Орловский,1
http://www.wikidata.org/entity/Q4132223,"Галан, Ярослав Александрович",1
http://www.wikidata.org/entity/Q2019134,"Юрьев, Олег Александрович",1
http://www.wikidata.org/entity/Q2019298,"Кашин, Олег Владимирович",1
http://www.wikidata.org/entity/Q2023059,"Казакова, Римма Фёдоровна",1
http://www.wikidata.org/entity/Q2026869,Никита Борисович Джигурда,1
http://www.wikidata.org/entity/Q2272536,Сергей Александрович Шаргунов,1
http://www.wikidata.org/entity/Q2272771,Сергей Петрович Бородин,1
http://www.wikidata.org/entity/Q2275423,Север Феликсович Гансовский,1
http://www.wikidata.org/entity/Q2275525,"Зардаби, Гасан-бек",1
http://www.wikidata.org/entity/Q2291992,Соломон Моисеевич Волков,1
http://www.wikidata.org/entity/Q1990094,Константин Меладзе,1
http://www.wikidata.org/entity/Q4061106,"Александров, Георгий Моисеевич",1
http://www.wikidata.org/entity/Q468611,Q468611,1
http://www.wikidata.org/entity/Q2299317,Яков Петрович Полонский,1
http://www.wikidata.org/entity/Q2320387,Бахтияр Махмуд оглы Вагабзаде,1
http://www.wikidata.org/entity/Q166563,"Максимов, Владимир Емельянович",1
http://www.wikidata.org/entity/Q4202389,Иоанн (Береславский),1
http://www.wikidata.org/entity/Q1994903,"Кольман, Эрнест Яромирович",1
http://www.wikidata.org/entity/Q1995066,"Бакиханов, Аббас Кули Ага",1
http://www.wikidata.org/entity/Q1996140,Левко Григорьевич Лукьяненко,1
http://www.wikidata.org/entity/Q2094593,Пётр Никитич Ткачёв,1
http://www.wikidata.org/entity/Q2118968,Александр Альфредович Бек,1
http://www.wikidata.org/entity/Q2336160,"Охорович, Юлиан",1
http://www.wikidata.org/entity/Q2336326,"Жиленко, Ирина Владимировна",1
http://www.wikidata.org/entity/Q2338609,"Семенко, Михайль",1
http://www.wikidata.org/entity/Q2338973,"Коженёвский, Юзеф",1
http://www.wikidata.org/entity/Q2341814,Галина Аудерская,1
http://www.wikidata.org/entity/Q4139424,"Глазков, Николай Иванович",1
http://www.wikidata.org/entity/Q4141437,Илья Николаевич Голенищев-Кутузов,1
http://www.wikidata.org/entity/Q169613,"Ситчин, Захария",1
http://www.wikidata.org/entity/Q2047262,Алиага Вахид,1
http://www.wikidata.org/entity/Q2063073,Мамед Саид Ордубади,1
http://www.wikidata.org/entity/Q4212257,"Кангур, Калью",1
http://www.wikidata.org/entity/Q2064926,Павел Алексеевич Воля,1
http://www.wikidata.org/entity/Q4063219,"Алчевская, Христина Алексеевна",1
http://www.wikidata.org/entity/Q4063786,"Алёхин, Евгений Игоревич",1
http://www.wikidata.org/entity/Q483709,Якуб Колас,1
http://www.wikidata.org/entity/Q2005705,Оскар Лутс,1
http://www.wikidata.org/entity/Q2390351,Сергей Николаевич Трубецкой,1
http://www.wikidata.org/entity/Q2361164,Константин Михайлович Станюкович,1
http://www.wikidata.org/entity/Q4209442,Анатолий Вениаминович Калинин,1
http://www.wikidata.org/entity/Q4210378,"Калугин, Алексей Александрович",1
http://www.wikidata.org/entity/Q4210394,"Калугин, Сергей Александрович",1
http://www.wikidata.org/entity/Q4136090,Лия Борисовна Гераскина,1
http://www.wikidata.org/entity/Q502325,Андрей Николаевич Малахов,1
http://www.wikidata.org/entity/Q502651,"Мягков, Андрей Васильевич",1
http://www.wikidata.org/entity/Q505031,Сергей Михайлович Соловьёв,1
http://www.wikidata.org/entity/Q2419891,Аполлон Николаевич Майков,1
http://www.wikidata.org/entity/Q2424846,"Покальчук, Юрий Владимирович",1
http://www.wikidata.org/entity/Q2427659,Юзеф Мацкевич,1
http://www.wikidata.org/entity/Q4219585,"Керимзаде, Фарман Исмаил оглы",1
http://www.wikidata.org/entity/Q2362037,"Карпенко-Карый, Иван Карпович",1
http://www.wikidata.org/entity/Q2362317,"Самойлов, Давид",1
http://www.wikidata.org/entity/Q2362334,Аполлон Александрович Григорьев,1
http://www.wikidata.org/entity/Q2362827,"Заборовский, Тымон",1
http://www.wikidata.org/entity/Q511635,Кароль Антоневич,1
http://www.wikidata.org/entity/Q514281,Керсти Мерилаас,1
http://www.wikidata.org/entity/Q514289,"Гнесин, Ури Нисан",1
http://www.wikidata.org/entity/Q4070065,Павел Арский,1
http://www.wikidata.org/entity/Q4203201,Ириней (Орда),1
http://www.wikidata.org/entity/Q4203544,"Исаев, Егор Александрович",1
http://www.wikidata.org/entity/Q4152759,Мехти Гусейн,1
http://www.wikidata.org/entity/Q4143467,Линор Горалик,1
http://www.wikidata.org/entity/Q4143724,"Горбунов-Посадов, Иван Иванович",1
http://www.wikidata.org/entity/Q4064430,"Аммосов, Александр Николаевич",1
http://www.wikidata.org/entity/Q4137228,"Герман, Павел Давидович",1
http://www.wikidata.org/entity/Q4137236,Юрий Павлович Герман,1
http://www.wikidata.org/entity/Q4138600,"Гингер, Александр Самсонович",1
http://www.wikidata.org/entity/Q4075703,"Байрамов, Нуры",1
http://www.wikidata.org/entity/Q4218084,Казимир Кашевский,1
http://www.wikidata.org/entity/Q4218768,"Квятковский, Александр Павлович",1
http://www.wikidata.org/entity/Q487950,Анатолий Николаевич Букреев,1
http://www.wikidata.org/entity/Q521687,Юнна Петровна Мориц,1
http://www.wikidata.org/entity/Q2379482,Габриел Сундукян,1
http://www.wikidata.org/entity/Q2380199,"Гринченко, Борис Дмитриевич",1
http://www.wikidata.org/entity/Q2380565,Махамбет Утемисов,1
http://www.wikidata.org/entity/Q2382842,Пантелеймон Александрович Кулиш,1
http://www.wikidata.org/entity/Q2429552,Агаси Айвазян,1
http://www.wikidata.org/entity/Q2442975,"Руссо, Алеку",1
http://www.wikidata.org/entity/Q2443650,Григол Григолович Абашидзе,1
http://www.wikidata.org/entity/Q2447379,Ольга Петровна Косач,1
http://www.wikidata.org/entity/Q506104,"Ценова, Флориан",1
http://www.wikidata.org/entity/Q4144113,"Горецкий, Антоний",1
http://www.wikidata.org/entity/Q4146002,"Горчев, Дмитрий Анатольевич",1
http://www.wikidata.org/entity/Q2365467,Юрий Тарнавский,1
http://www.wikidata.org/entity/Q516843,Рубен Гальего,1
http://www.wikidata.org/entity/Q517719,М. Агеев,1
http://www.wikidata.org/entity/Q518070,Александр Константинович Воронский,1
http://www.wikidata.org/entity/Q4222053,"Киселёв, Владимир Леонтьевич",1
http://www.wikidata.org/entity/Q4223809,Семён Климовский,1
http://www.wikidata.org/entity/Q4224044,"Клоков, Михаил Васильевич",1
http://www.wikidata.org/entity/Q4224775,Андрей Гарольдович Кнышев,1
http://www.wikidata.org/entity/Q4224933,Андрей Князев,1
http://www.wikidata.org/entity/Q2387881,"Межиров, Александр Петрович",1
http://www.wikidata.org/entity/Q2388098,"Делоне, Вадим Николаевич",1
http://www.wikidata.org/entity/Q521170,Владимир Алексеевич Гиляровский,1
http://www.wikidata.org/entity/Q521410,Шаул Черниховский,1
http://www.wikidata.org/entity/Q4153667,Размик Давоян,1
http://www.wikidata.org/entity/Q4149220,"Григорук, Евгений Максимович",1
http://www.wikidata.org/entity/Q4067997,Алёна Апина,1
http://www.wikidata.org/entity/Q4068646,Мария Арбатова,1
http://www.wikidata.org/entity/Q2452298,Владимир Натанович Винокур,1
http://www.wikidata.org/entity/Q2459284,"Галич, Александр Аркадьевич",1
http://www.wikidata.org/entity/Q4215776,"Карпов, Александр Сергеевич",1
http://www.wikidata.org/entity/Q4216938,"Касумов, Имран Ашум оглы",1
http://www.wikidata.org/entity/Q4217823,"Кацаев, Саид-Хасан Абзуевич",1
http://www.wikidata.org/entity/Q2467249,Бауыржан Момышулы,1
http://www.wikidata.org/entity/Q2467594,Ицхак Арад,1
http://www.wikidata.org/entity/Q2468579,Михаил Ларионович Михайлов,1
http://www.wikidata.org/entity/Q2472160,"Григорян, Армен Сергеевич",1
http://www.wikidata.org/entity/Q2473065,Василий Барка,1
http://www.wikidata.org/entity/Q2478889,Абдулла Шаиг,1
http://www.wikidata.org/entity/Q2393152,"Ташмухамедов, Муса",1
http://www.wikidata.org/entity/Q2394080,"Джаббарлы, Джафар Кафар оглы",1
http://www.wikidata.org/entity/Q2404340,"Калинец, Игорь Миронович",1
http://www.wikidata.org/entity/Q2371856,Константин Михайлович Фофанов,1
http://www.wikidata.org/entity/Q2373128,"Щипачёв, Степан Петрович",1
http://www.wikidata.org/entity/Q4225498,"Коваль, Юрий Иосифович",1
http://www.wikidata.org/entity/Q4225526,"Ковальский, Францишек",1
http://www.wikidata.org/entity/Q4141835,"Головина, Алла Сергеевна",1
http://www.wikidata.org/entity/Q4142195,"Голосовкер, Яков Эммануилович",1
http://www.wikidata.org/entity/Q4076486,"Балашов, Дмитрий Михайлович",1
http://www.wikidata.org/entity/Q4076621,"Балинский, Кароль",1
http://www.wikidata.org/entity/Q4077602,Юрий Яковлевич Барабаш,1
http://www.wikidata.org/entity/Q540155,Фридеберт Туглас,1
http://www.wikidata.org/entity/Q541213,Ирина Муцуовна Хакамада,1
http://www.wikidata.org/entity/Q542090,Константин Николаевич Леонтьев,1
http://www.wikidata.org/entity/Q544460,Эло Вийдинг,1
http://www.wikidata.org/entity/Q544472,Майму Берг,1
http://www.wikidata.org/entity/Q508929,Николай Сергеевич Валуев,1
http://www.wikidata.org/entity/Q511168,"Чайковский, Андрей Яковлевич",1
http://www.wikidata.org/entity/Q558794,Садриддин Айни,1
http://www.wikidata.org/entity/Q4229067,Николай Владимирович Коляда,1
http://www.wikidata.org/entity/Q4229400,Василий Алексеевич Комаровский,1
http://www.wikidata.org/entity/Q4229404,Евгений Олегович Комаровский,1
http://www.wikidata.org/entity/Q4072674,Александр Степанович Афанасьев-Чужбинский,1
http://www.wikidata.org/entity/Q4072940,"Ахвердян, Рубен",1
http://www.wikidata.org/entity/Q2596188,Лев Иванович Боровиковский,1
http://www.wikidata.org/entity/Q2596987,Григорий Фёдорович Квитка-Основьяненко,1
http://www.wikidata.org/entity/Q2602913,"Малышкин, Александр Георгиевич",1
http://www.wikidata.org/entity/Q2407836,Георгий Мокеевич Марков,1
http://www.wikidata.org/entity/Q2412021,Иван Иванович Мартынов,1
http://www.wikidata.org/entity/Q2414900,Игнацы Ходзько,1
http://www.wikidata.org/entity/Q2417449,Сильва Капутикян,1
http://www.wikidata.org/entity/Q2419271,Максим Танк,1
http://www.wikidata.org/entity/Q2498056,"Нечуй-Левицкий, Иван Семёнович",1
