item,itemLabel,dplace,dplaceLabel,dgeo,dmanner,dmannerLabel,dcause,dcauseLabel,burial,burialLabel,burialgeo
http://www.wikidata.org/entity/Q42398,Михаил Шолохов,http://www.wikidata.org/entity/Q2637584,Вёшенская,Point(41.726111111 49.627222222),,,http://www.wikidata.org/entity/Q852423,рак гортани,http://www.wikidata.org/entity/Q2637584,Вёшенская,Point(41.726111111 49.627222222)
http://www.wikidata.org/entity/Q12170857,Клим Иванович Чурюмов,http://www.wikidata.org/entity/Q42308,Харьков,Point(36.229166666 50.0),,,http://www.wikidata.org/entity/Q12202,инсульт,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q4393251,Николай Карлович Ренненкампф,http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q4424154,Захар Карпович Слюсаренко,http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q43425499,"Урванцов, Лев Николаевич",http://www.wikidata.org/entity/Q384544,Карловы Вары,Point(12.8725 50.230555555),,,,,http://www.wikidata.org/entity/Q2661974,Ольшанское кладбище,Point(14.470555555 50.080555555)
http://www.wikidata.org/entity/Q4422144,Виктор Васильевич Скопенко,http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q12173580,"Баш, Яков Васильевич",http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q12085854,Борис Спиридонович Буряк,http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q67672874,"Келин, Николай Андреевич",http://www.wikidata.org/entity/Q164505,Q164505,Point(15.22184631 49.529894335),,,,,http://www.wikidata.org/entity/Q2661974,Ольшанское кладбище,Point(14.470555555 50.080555555)
http://www.wikidata.org/entity/Q4224044,"Клоков, Михаил Васильевич",http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q4410349,"Светличный, Иван Алексеевич",http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q4262411,"Липай, Александр Иосифович",http://www.wikidata.org/entity/Q2280,Минск,Point(27.561837 53.902246),,,,,http://www.wikidata.org/entity/Q2659499,Руденск,Point(27.85 53.583333333)
http://www.wikidata.org/entity/Q4236694,Иван Антонович Кочерга,http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q12163015,Агата Фëдоровна Турчинская,http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q4421956,"Скляренко, Семён Дмитриевич",http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q12172310,"Шпорта, Ярослав Игнатьевич",http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q11787584,"Терещенко, Николай Иванович",http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q4425788,Вадим Николаевич Собко,http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q4258778,Леонид Соломонович Первомайский,http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q4236900,"Кочур, Григорий Порфирьевич",http://www.wikidata.org/entity/Q71727,Ирпень,Point(30.25 50.516666666),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q4222090,"Киселёв, Сергей Владимирович",http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,http://www.wikidata.org/entity/Q29496,лейкоз,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q12086795,"Белоус, Дмитрий Григорьевич",http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q4401390,"Рыбак, Натан Самойлович",http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,http://www.wikidata.org/entity/Q9687,дорожно-транспортное происшествие,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q4252160,Владимир Дмитриевич Лавриненков,http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q4255547,"Ле, Иван Леонтьевич",http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q12171974,"Шиян, Анатолий Иванович",http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q12164669,"Упеник, Николай Александрович",http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q12171714,"Шеремет,  Микола",http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q12096803,Q12096803,http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q4242697,"Крыжановский, Андрей Степанович",http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q4256592,"Левитский, Николай Васильевич",http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q4269927,"Луценко, Дмитрий Емельянович",http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q12102469,"Дрозд, Владимир Григорьевич",http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q12173764,"Яновская, Любовь Александровна",http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q12168944,"Цюпа, Иван Антонович",http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q10589722,"Зайцев, Иван Дмитриевич",http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q107298367,Q107298367,http://www.wikidata.org/entity/Q2658391,Горадиз,Point(47.336388888 39.447777777),,,,,http://www.wikidata.org/entity/Q2658391,Горадиз,Point(47.336388888 39.447777777)
http://www.wikidata.org/entity/Q12082911,Виктор Близнец,http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q12171033,"Шамрай, Агапий Филиппович",http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q650909,Евгений Николаевич Чириков,http://www.wikidata.org/entity/Q2580968,Дейвице,Point(14.37444 50.10472),,,,,http://www.wikidata.org/entity/Q2661974,Ольшанское кладбище,Point(14.470555555 50.080555555)
http://www.wikidata.org/entity/Q120599,Ежи Путрамент,http://www.wikidata.org/entity/Q270,Варшава,Point(21.033333333 52.216666666),,,,,http://www.wikidata.org/entity/Q2790054,Воинское Повонзки,Point(20.953055555 52.258333333)
http://www.wikidata.org/entity/Q983507,Самед Вургун,http://www.wikidata.org/entity/Q9248,Баку,Point(49.835183333 40.366655555),http://www.wikidata.org/entity/Q3739104,ненасильственная смерть,http://www.wikidata.org/entity/Q47912,рак лёгкого,http://www.wikidata.org/entity/Q2671033,Аллея почётного захоронения в Баку,Point(49.820833333 40.361944444)
http://www.wikidata.org/entity/Q1047237,Фёдор Андреевич Щербина,http://www.wikidata.org/entity/Q1085,Прага,Point(14.416666666 50.083333333),,,,,http://www.wikidata.org/entity/Q2661974,Ольшанское кладбище,Point(14.470555555 50.080555555)
http://www.wikidata.org/entity/Q1375599,"Пидмогильный, Валерьян Петрович",http://www.wikidata.org/entity/Q205711,Соловецкие острова,Point(35.800555555 65.104166666),http://www.wikidata.org/entity/Q855919,насильственная смерть,,,http://www.wikidata.org/entity/Q2664713,Сандармох,Point(34.679444444 62.887777777)
http://www.wikidata.org/entity/Q1542851,Леон Кручковский,http://www.wikidata.org/entity/Q270,Варшава,Point(21.033333333 52.216666666),,,,,http://www.wikidata.org/entity/Q2790054,Воинское Повонзки,Point(20.953055555 52.258333333)
http://www.wikidata.org/entity/Q317397,Узеир Гаджибеков,http://www.wikidata.org/entity/Q9248,Баку,Point(49.835183333 40.366655555),,,http://www.wikidata.org/entity/Q181754,сердечная недостаточность,http://www.wikidata.org/entity/Q2671033,Аллея почётного захоронения в Баку,Point(49.820833333 40.361944444)
http://www.wikidata.org/entity/Q1375599,"Пидмогильный, Валерьян Петрович",http://www.wikidata.org/entity/Q205711,Соловецкие острова,Point(35.883333333 65.083333333),http://www.wikidata.org/entity/Q855919,насильственная смерть,,,http://www.wikidata.org/entity/Q2664713,Сандармох,Point(34.679444444 62.887777777)
